#Fusion Locus Fused/NoFused Arm Telomere Terminal/InternalTEL GenDistToTEL DisplacementFromNEwrtWT
LC_IV_XV_cen15 chr5_43_403200_412800 NoFused armR TELR5 TerminalTEL 168000 -4.492
LC_IV_XV_cen15 chr5_44_412800_422400 NoFused armR TELR5 TerminalTEL 158400 -4.048
LC_IV_XV_cen15 chr5_45_422400_432000 NoFused armR TELR5 TerminalTEL 148800 -3.976
LC_IV_XV_cen15 chr5_46_432000_441600 NoFused armR TELR5 TerminalTEL 139200 -4.49
LC_IV_XV_cen15 chr5_47_441600_451200 NoFused armR TELR5 TerminalTEL 129600 -4.984
LC_IV_XV_cen15 chr5_48_451200_460800 NoFused armR TELR5 TerminalTEL 120000 -4.308
LC_IV_XV_cen15 chr5_49_460800_470400 NoFused armR TELR5 TerminalTEL 110400 -3.105
LC_IV_XV_cen15 chr5_50_470400_480000 NoFused armR TELR5 TerminalTEL 100800 -2.658
LC_IV_XV_cen15 chr5_51_480000_489600 NoFused armR TELR5 TerminalTEL 91200 -2.437
LC_IV_XV_cen15 chr5_52_489600_499200 NoFused armR TELR5 TerminalTEL 81600 -2.124
LC_IV_XV_cen15 chr5_53_499200_508800 NoFused armR TELR5 TerminalTEL 72000 -1.797
LC_IV_XV_cen15 chr5_54_508800_518400 NoFused armR TELR5 TerminalTEL 62400 -1.918
LC_IV_XV_cen15 chr5_55_518400_528000 NoFused armR TELR5 TerminalTEL 52800 -1.843
LC_IV_XV_cen15 chr5_56_528000_537600 NoFused armR TELR5 TerminalTEL 43200 -2.949
LC_IV_XV_cen15 chr5_57_537600_547200 NoFused armR TELR5 TerminalTEL 33600 -2.905
LC_IV_XV_cen15 chr5_58_547200_556800 NoFused armR TELR5 TerminalTEL 24000 -1.567
LC_IV_XV_cen15 chr5_59_556800_566400 NoFused armR TELR5 TerminalTEL 14400 0.361
LC_IV_XV_cen15 chr5_60_566400_576000 NoFused armR TELR5 TerminalTEL 4800 0.795
LC_IV_XV_cen15 chr6_1_0_9600 NoFused armL TELL6 TerminalTEL 4800 4.364
LC_IV_XV_cen15 chr6_2_9600_19200 NoFused armL TELL6 TerminalTEL 14400 4.993
LC_IV_XV_cen15 chr6_3_19200_28800 NoFused armL TELL6 TerminalTEL 24000 5.797
LC_IV_XV_cen15 chr6_4_28800_38400 NoFused armL TELL6 TerminalTEL 33600 6.074
LC_IV_XV_cen15 chr6_5_38400_48000 NoFused armL TELL6 TerminalTEL 43200 5.658
LC_IV_XV_cen15 chr6_6_48000_57600 NoFused armL TELL6 TerminalTEL 52800 5.667
LC_IV_XV_cen15 chr6_7_57600_67200 NoFused armL TELL6 TerminalTEL 62400 5.529
LC_IV_XV_cen15 chr6_8_67200_76800 NoFused armL TELL6 TerminalTEL 72000 6.345
LC_IV_XV_cen15 chr6_9_76800_86400 NoFused armL CENTR6 TerminalTEL 65600 6.925
LC_IV_XV_cen15 chr6_10_86400_96000 NoFused armL CENTR6 TerminalTEL 56000 6.851
LC_IV_XV_cen15 chr6_11_96000_105600 NoFused armL CENTR6 TerminalTEL 46400 6.212
LC_IV_XV_cen15 chr6_12_105600_115200 NoFused armL CENTR6 TerminalTEL 36800 5.547
LC_IV_XV_cen15 chr6_13_115200_124800 NoFused armL CENTR6 TerminalTEL 27200 5.901
LC_IV_XV_cen15 chr6_14_124800_134400 NoFused armL CENTR6 TerminalTEL 17600 4.907
LC_IV_XV_cen15 chr6_15_134400_144000 NoFused armL CENTR6 TerminalTEL 8000 3.947
LC_IV_XV_cen15 chr6_16_144000_153600 NoFused armR CENTR6 TerminalTEL 1600 3.687
LC_IV_XV_cen15 chr6_17_153600_163200 NoFused armR CENTR6 TerminalTEL 11200 3.982
LC_IV_XV_cen15 chr6_18_163200_172800 NoFused armR CENTR6 TerminalTEL 20800 4.025
LC_IV_XV_cen15 chr6_19_172800_182400 NoFused armR CENTR6 TerminalTEL 30400 3.736
LC_IV_XV_cen15 chr6_20_182400_192000 NoFused armR CENTR6 TerminalTEL 40000 3.643
LC_IV_XV_cen15 chr6_21_192000_201600 NoFused armR CENTR6 TerminalTEL 49600 2.906
LC_IV_XV_cen15 chr6_22_201600_211200 NoFused armR CENTR6 TerminalTEL 59200 1.798
LC_IV_XV_cen15 chr6_23_211200_220800 NoFused armR TELR6 TerminalTEL 52800 0.89
LC_IV_XV_cen15 chr6_24_220800_230400 NoFused armR TELR6 TerminalTEL 43200 0.707
LC_IV_XV_cen15 chr6_25_230400_240000 NoFused armR TELR6 TerminalTEL 33600 0.685
LC_IV_XV_cen15 chr6_26_240000_249600 NoFused armR TELR6 TerminalTEL 24000 1.091
LC_IV_XV_cen15 chr6_27_249600_259200 NoFused armR TELR6 TerminalTEL 14400 2.173
LC_IV_XV_cen15 chr6_28_259200_268800 NoFused armR TELR6 TerminalTEL 4800 2.002
LC_IV_XV_cen15 chr7_1_0_9600 NoFused armL TELL7 TerminalTEL 4800 -1.803
LC_IV_XV_cen15 chr7_2_9600_19200 NoFused armL TELL7 TerminalTEL 14400 -1.657
LC_IV_XV_cen15 chr7_3_19200_28800 NoFused armL TELL7 TerminalTEL 24000 -2.397
LC_IV_XV_cen15 chr7_4_28800_38400 NoFused armL TELL7 TerminalTEL 33600 -2.938
LC_IV_XV_cen15 chr7_5_38400_48000 NoFused armL TELL7 TerminalTEL 43200 -3.322
LC_IV_XV_cen15 chr7_6_48000_57600 NoFused armL TELL7 TerminalTEL 52800 -3.51
LC_IV_XV_cen15 chr7_7_57600_67200 NoFused armL TELL7 TerminalTEL 62400 -3.929
LC_IV_XV_cen15 chr7_8_67200_76800 NoFused armL TELL7 TerminalTEL 72000 -3.174
LC_IV_XV_cen15 chr7_9_76800_86400 NoFused armL TELL7 TerminalTEL 81600 -1.801
LC_IV_XV_cen15 chr7_10_86400_96000 NoFused armL TELL7 TerminalTEL 91200 -1.874
LC_IV_XV_cen15 chr7_11_96000_105600 NoFused armL TELL7 TerminalTEL 100800 -2.456
LC_IV_XV_cen15 chr7_12_105600_115200 NoFused armL TELL7 TerminalTEL 110400 -1.897
LC_IV_XV_cen15 chr7_13_115200_124800 NoFused armL TELL7 TerminalTEL 120000 -1.869
LC_IV_XV_cen15 chr7_14_124800_134400 NoFused armL TELL7 TerminalTEL 129600 -1.852
LC_IV_XV_cen15 chr7_15_134400_144000 NoFused armL TELL7 TerminalTEL 139200 -1.636
LC_IV_XV_cen15 chr7_16_144000_153600 NoFused armL TELL7 TerminalTEL 148800 -2.346
LC_IV_XV_cen15 chr7_17_153600_163200 NoFused armL TELL7 TerminalTEL 158400 -2.954
LC_IV_XV_cen15 chr7_18_163200_172800 NoFused armL TELL7 TerminalTEL 168000 -3.209
LC_IV_XV_cen15 chr7_19_172800_182400 NoFused armL TELL7 TerminalTEL 177600 -3.02
LC_IV_XV_cen15 chr7_20_182400_192000 NoFused armL TELL7 TerminalTEL 187200 -2.827
LC_IV_XV_cen15 chr7_21_192000_201600 NoFused armL TELL7 TerminalTEL 196800 -2.783
LC_IV_XV_cen15 chr7_22_201600_211200 NoFused armL TELL7 TerminalTEL 206400 -2.457
LC_IV_XV_cen15 chr7_23_211200_220800 NoFused armL TELL7 TerminalTEL 216000 -1.708
LC_IV_XV_cen15 chr7_24_220800_230400 NoFused armL TELL7 TerminalTEL 225600 -1.31
LC_IV_XV_cen15 chr7_25_230400_240000 NoFused armL TELL7 TerminalTEL 235200 -1.336
LC_IV_XV_cen15 chr7_26_240000_249600 NoFused armL TELL7 TerminalTEL 244800 -1.475
LC_IV_XV_cen15 chr7_27_249600_259200 NoFused armL CENTR7 TerminalTEL 238400 -1.261
LC_IV_XV_cen15 chr7_28_259200_268800 NoFused armL CENTR7 TerminalTEL 228800 -0.868
LC_IV_XV_cen15 chr7_29_268800_278400 NoFused armL CENTR7 TerminalTEL 219200 -1.178
LC_IV_XV_cen15 chr7_30_278400_288000 NoFused armL CENTR7 TerminalTEL 209600 -1.662
LC_IV_XV_cen15 chr7_31_288000_297600 NoFused armL CENTR7 TerminalTEL 200000 -0.938
LC_IV_XV_cen15 chr7_32_297600_307200 NoFused armL CENTR7 TerminalTEL 190400 -0.878
LC_IV_XV_cen15 chr7_33_307200_316800 NoFused armL CENTR7 TerminalTEL 180800 -1.246
LC_IV_XV_cen15 chr7_34_316800_326400 NoFused armL CENTR7 TerminalTEL 171200 -1.709
LC_IV_XV_cen15 chr7_35_326400_336000 NoFused armL CENTR7 TerminalTEL 161600 -1.811
LC_IV_XV_cen15 chr7_36_336000_345600 NoFused armL CENTR7 TerminalTEL 152000 -2.061
LC_IV_XV_cen15 chr7_37_345600_355200 NoFused armL CENTR7 TerminalTEL 142400 -2.289
LC_IV_XV_cen15 chr7_38_355200_364800 NoFused armL CENTR7 TerminalTEL 132800 -2.535
LC_IV_XV_cen15 chr7_39_364800_374400 NoFused armL CENTR7 TerminalTEL 123200 -3.132
LC_IV_XV_cen15 chr7_40_374400_384000 NoFused armL CENTR7 TerminalTEL 113600 -3.327
LC_IV_XV_cen15 chr7_41_384000_393600 NoFused armL CENTR7 TerminalTEL 104000 -3.475
LC_IV_XV_cen15 chr7_42_393600_403200 NoFused armL CENTR7 TerminalTEL 94400 -3.007
LC_IV_XV_cen15 chr7_43_403200_412800 NoFused armL CENTR7 TerminalTEL 84800 -2.871
LC_IV_XV_cen15 chr7_44_412800_422400 NoFused armL CENTR7 TerminalTEL 75200 -2.407
LC_IV_XV_cen15 chr7_45_422400_432000 NoFused armL CENTR7 TerminalTEL 65600 -1.874
LC_IV_XV_cen15 chr7_46_432000_441600 NoFused armL CENTR7 TerminalTEL 56000 -1.313
LC_IV_XV_cen15 chr7_47_441600_451200 NoFused armL CENTR7 TerminalTEL 46400 -0.356
LC_IV_XV_cen15 chr7_48_451200_460800 NoFused armL CENTR7 TerminalTEL 36800 0.585
LC_IV_XV_cen15 chr7_49_460800_470400 NoFused armL CENTR7 TerminalTEL 27200 1.192
LC_IV_XV_cen15 chr7_50_470400_480000 NoFused armL CENTR7 TerminalTEL 17600 1.452
LC_IV_XV_cen15 chr7_51_480000_489600 NoFused armL CENTR7 TerminalTEL 8000 1.412
LC_IV_XV_cen15 chr7_52_489600_499200 NoFused armR CENTR7 TerminalTEL 1600 1.845
LC_IV_XV_cen15 chr7_53_499200_508800 NoFused armR CENTR7 TerminalTEL 11200 2.842
LC_IV_XV_cen15 chr7_54_508800_518400 NoFused armR CENTR7 TerminalTEL 20800 3.854
LC_IV_XV_cen15 chr7_55_518400_528000 NoFused armR CENTR7 TerminalTEL 30400 4.311
LC_IV_XV_cen15 chr7_56_528000_537600 NoFused armR CENTR7 TerminalTEL 40000 5.003
LC_IV_XV_cen15 chr7_57_537600_547200 NoFused armR CENTR7 TerminalTEL 49600 4.888
LC_IV_XV_cen15 chr7_58_547200_556800 NoFused armR CENTR7 TerminalTEL 59200 4.948
LC_IV_XV_cen15 chr7_59_556800_566400 NoFused armR CENTR7 TerminalTEL 68800 5.813
LC_IV_XV_cen15 chr7_60_566400_576000 NoFused armR CENTR7 TerminalTEL 78400 6.794
LC_IV_XV_cen15 chr7_61_576000_585600 NoFused armR CENTR7 TerminalTEL 88000 6.814
LC_IV_XV_cen15 chr7_62_585600_595200 NoFused armR CENTR7 TerminalTEL 97600 6.754
LC_IV_XV_cen15 chr7_63_595200_604800 NoFused armR CENTR7 TerminalTEL 107200 7.382
LC_IV_XV_cen15 chr7_64_604800_614400 NoFused armR CENTR7 TerminalTEL 116800 8.597
LC_IV_XV_cen15 chr7_65_614400_624000 NoFused armR CENTR7 TerminalTEL 126400 9.464
LC_IV_XV_cen15 chr7_66_624000_633600 NoFused armR CENTR7 TerminalTEL 136000 9.636
LC_IV_XV_cen15 chr7_67_633600_643200 NoFused armR CENTR7 TerminalTEL 145600 9.598
LC_IV_XV_cen15 chr7_68_643200_652800 NoFused armR CENTR7 TerminalTEL 155200 9.987
LC_IV_XV_cen15 chr7_69_652800_662400 NoFused armR CENTR7 TerminalTEL 164800 9.952
LC_IV_XV_cen15 chr7_70_662400_672000 NoFused armR CENTR7 TerminalTEL 174400 10.015
LC_IV_XV_cen15 chr7_71_672000_681600 NoFused armR CENTR7 TerminalTEL 184000 10.658
LC_IV_XV_cen15 chr7_72_681600_691200 NoFused armR CENTR7 TerminalTEL 193600 10.299
LC_IV_XV_cen15 chr7_73_691200_700800 NoFused armR CENTR7 TerminalTEL 203200 9.561
LC_IV_XV_cen15 chr7_74_700800_710400 NoFused armR CENTR7 TerminalTEL 212800 8.822
LC_IV_XV_cen15 chr7_75_710400_720000 NoFused armR CENTR7 TerminalTEL 222400 8.119
LC_IV_XV_cen15 chr7_76_720000_729600 NoFused armR CENTR7 TerminalTEL 232000 7.201
LC_IV_XV_cen15 chr7_77_729600_739200 NoFused armR CENTR7 TerminalTEL 241600 6.721
LC_IV_XV_cen15 chr7_78_739200_748800 NoFused armR CENTR7 TerminalTEL 251200 6.444
LC_IV_XV_cen15 chr7_79_748800_758400 NoFused armR CENTR7 TerminalTEL 260800 5.595
LC_IV_XV_cen15 chr7_80_758400_768000 NoFused armR CENTR7 TerminalTEL 270400 4.648
LC_IV_XV_cen15 chr7_81_768000_777600 NoFused armR CENTR7 TerminalTEL 280000 3.711
LC_IV_XV_cen15 chr7_82_777600_787200 NoFused armR CENTR7 TerminalTEL 289600 2.999
LC_IV_XV_cen15 chr7_83_787200_796800 NoFused armR CENTR7 TerminalTEL 299200 3.231
LC_IV_XV_cen15 chr7_84_796800_806400 NoFused armR TELR7 TerminalTEL 292800 2.975
LC_IV_XV_cen15 chr7_85_806400_816000 NoFused armR TELR7 TerminalTEL 283200 2.515
LC_IV_XV_cen15 chr7_86_816000_825600 NoFused armR TELR7 TerminalTEL 273600 2.55
LC_IV_XV_cen15 chr7_87_825600_835200 NoFused armR TELR7 TerminalTEL 264000 1.983
LC_IV_XV_cen15 chr7_88_835200_844800 NoFused armR TELR7 TerminalTEL 254400 1.991
LC_IV_XV_cen15 chr7_89_844800_854400 NoFused armR TELR7 TerminalTEL 244800 1.841
LC_IV_XV_cen15 chr7_90_854400_864000 NoFused armR TELR7 TerminalTEL 235200 0.775
LC_IV_XV_cen15 chr7_91_864000_873600 NoFused armR TELR7 TerminalTEL 225600 -0.613
LC_IV_XV_cen15 chr7_92_873600_883200 NoFused armR TELR7 TerminalTEL 216000 -2.062
LC_IV_XV_cen15 chr7_93_883200_892800 NoFused armR TELR7 TerminalTEL 206400 -2.599
LC_IV_XV_cen15 chr7_94_892800_902400 NoFused armR TELR7 TerminalTEL 196800 -2.563
LC_IV_XV_cen15 chr7_95_902400_912000 NoFused armR TELR7 TerminalTEL 187200 -2.384
LC_IV_XV_cen15 chr7_96_912000_921600 NoFused armR TELR7 TerminalTEL 177600 -2.502
LC_IV_XV_cen15 chr7_97_921600_931200 NoFused armR TELR7 TerminalTEL 168000 -2.614
LC_IV_XV_cen15 chr7_98_931200_940800 NoFused armR TELR7 TerminalTEL 158400 -2.434
LC_IV_XV_cen15 chr7_99_940800_950400 NoFused armR TELR7 TerminalTEL 148800 -1.992
LC_IV_XV_cen15 chr7_100_950400_960000 NoFused armR TELR7 TerminalTEL 139200 -2.269
LC_IV_XV_cen15 chr7_101_960000_969600 NoFused armR TELR7 TerminalTEL 129600 -3.199
LC_IV_XV_cen15 chr7_102_969600_979200 NoFused armR TELR7 TerminalTEL 120000 -4.27
LC_IV_XV_cen15 chr7_103_979200_988800 NoFused armR TELR7 TerminalTEL 110400 -5.243
LC_IV_XV_cen15 chr7_104_988800_998400 NoFused armR TELR7 TerminalTEL 100800 -5.536
LC_IV_XV_cen15 chr7_105_998400_1008000 NoFused armR TELR7 TerminalTEL 91200 -5.978
LC_IV_XV_cen15 chr7_106_1008000_1017600 NoFused armR TELR7 TerminalTEL 81600 -5.773
LC_IV_XV_cen15 chr7_107_1017600_1027200 NoFused armR TELR7 TerminalTEL 72000 -4.957
LC_IV_XV_cen15 chr7_108_1027200_1036800 NoFused armR TELR7 TerminalTEL 62400 -4.771
LC_IV_XV_cen15 chr7_109_1036800_1046400 NoFused armR TELR7 TerminalTEL 52800 -5.568
LC_IV_XV_cen15 chr7_110_1046400_1056000 NoFused armR TELR7 TerminalTEL 43200 -5.493
LC_IV_XV_cen15 chr7_111_1056000_1065600 NoFused armR TELR7 TerminalTEL 33600 -5.606
LC_IV_XV_cen15 chr7_112_1065600_1075200 NoFused armR TELR7 TerminalTEL 24000 -3.278
LC_IV_XV_cen15 chr7_113_1075200_1084800 NoFused armR TELR7 TerminalTEL 14400 -1.123
LC_IV_XV_cen15 chr7_114_1084800_1094400 NoFused armR TELR7 TerminalTEL 4800 -0.046
LC_IV_XV_cen15 chr8_1_0_9600 NoFused armL TELL8 TerminalTEL 4800 3.357
LC_IV_XV_cen15 chr8_2_9600_19200 NoFused armL TELL8 TerminalTEL 14400 4.206
LC_IV_XV_cen15 chr8_3_19200_28800 NoFused armL TELL8 TerminalTEL 24000 5.197
LC_IV_XV_cen15 chr8_4_28800_38400 NoFused armL TELL8 TerminalTEL 33600 5.871
LC_IV_XV_cen15 chr8_5_38400_48000 NoFused armL TELL8 TerminalTEL 43200 5.473
LC_IV_XV_cen15 chr8_6_48000_57600 NoFused armL TELL8 TerminalTEL 52800 4.657
LC_IV_XV_cen15 chr8_7_57600_67200 NoFused armL CENTR8 TerminalTEL 43200 5.134
LC_IV_XV_cen15 chr8_8_67200_76800 NoFused armL CENTR8 TerminalTEL 33600 4.464
LC_IV_XV_cen15 chr8_9_76800_86400 NoFused armL CENTR8 TerminalTEL 24000 4.394
LC_IV_XV_cen15 chr8_10_86400_96000 NoFused armL CENTR8 TerminalTEL 14400 4.075
LC_IV_XV_cen15 chr8_11_96000_105600 NoFused armL CENTR8 TerminalTEL 4800 3.046
LC_IV_XV_cen15 chr8_12_105600_115200 NoFused armR CENTR8 TerminalTEL 4800 2.074
LC_IV_XV_cen15 chr8_13_115200_124800 NoFused armR CENTR8 TerminalTEL 14400 2.166
LC_IV_XV_cen15 chr8_14_124800_134400 NoFused armR CENTR8 TerminalTEL 24000 2.23
LC_IV_XV_cen15 chr8_15_134400_144000 NoFused armR CENTR8 TerminalTEL 33600 2.059
LC_IV_XV_cen15 chr8_16_144000_153600 NoFused armR CENTR8 TerminalTEL 43200 1.044
LC_IV_XV_cen15 chr8_17_153600_163200 NoFused armR CENTR8 TerminalTEL 52800 0.323
LC_IV_XV_cen15 chr8_18_163200_172800 NoFused armR CENTR8 TerminalTEL 62400 0.131
LC_IV_XV_cen15 chr8_19_172800_182400 NoFused armR CENTR8 TerminalTEL 72000 0.335
LC_IV_XV_cen15 chr8_20_182400_192000 NoFused armR CENTR8 TerminalTEL 81600 0.677
LC_IV_XV_cen15 chr8_21_192000_201600 NoFused armR CENTR8 TerminalTEL 91200 1.271
LC_IV_XV_cen15 chr8_22_201600_211200 NoFused armR CENTR8 TerminalTEL 100800 1.457
LC_IV_XV_cen15 chr8_23_211200_220800 NoFused armR CENTR8 TerminalTEL 110400 1.114
LC_IV_XV_cen15 chr8_24_220800_230400 NoFused armR CENTR8 TerminalTEL 120000 0.177
LC_IV_XV_cen15 chr8_25_230400_240000 NoFused armR CENTR8 TerminalTEL 129600 -0.023
LC_IV_XV_cen15 chr8_26_240000_249600 NoFused armR CENTR8 TerminalTEL 139200 -0.369
LC_IV_XV_cen15 chr8_27_249600_259200 NoFused armR CENTR8 TerminalTEL 148800 -0.81
LC_IV_XV_cen15 chr8_28_259200_268800 NoFused armR CENTR8 TerminalTEL 158400 -0.886
LC_IV_XV_cen15 chr8_29_268800_278400 NoFused armR CENTR8 TerminalTEL 168000 -0.563
LC_IV_XV_cen15 chr8_30_278400_288000 NoFused armR CENTR8 TerminalTEL 177600 -0.305
LC_IV_XV_cen15 chr8_31_288000_297600 NoFused armR CENTR8 TerminalTEL 187200 -0.428
LC_IV_XV_cen15 chr8_32_297600_307200 NoFused armR CENTR8 TerminalTEL 196800 -0.302
LC_IV_XV_cen15 chr8_33_307200_316800 NoFused armR CENTR8 TerminalTEL 206400 -0.228
LC_IV_XV_cen15 chr8_34_316800_326400 NoFused armR CENTR8 TerminalTEL 216000 -0.432
LC_IV_XV_cen15 chr8_35_326400_336000 NoFused armR CENTR8 TerminalTEL 225600 -0.74
LC_IV_XV_cen15 chr8_36_336000_345600 NoFused armR TELR8 TerminalTEL 225600 -1.138
LC_IV_XV_cen15 chr8_37_345600_355200 NoFused armR TELR8 TerminalTEL 216000 -1.5
LC_IV_XV_cen15 chr8_38_355200_364800 NoFused armR TELR8 TerminalTEL 206400 -1.393
LC_IV_XV_cen15 chr8_39_364800_374400 NoFused armR TELR8 TerminalTEL 196800 -1.022
LC_IV_XV_cen15 chr8_40_374400_384000 NoFused armR TELR8 TerminalTEL 187200 -1.188
LC_IV_XV_cen15 chr8_41_384000_393600 NoFused armR TELR8 TerminalTEL 177600 -1.63
LC_IV_XV_cen15 chr8_42_393600_403200 NoFused armR TELR8 TerminalTEL 168000 -1.865
LC_IV_XV_cen15 chr8_43_403200_412800 NoFused armR TELR8 TerminalTEL 158400 -2.174
LC_IV_XV_cen15 chr8_44_412800_422400 NoFused armR TELR8 TerminalTEL 148800 -1.95
LC_IV_XV_cen15 chr8_45_422400_432000 NoFused armR TELR8 TerminalTEL 139200 -2.265
LC_IV_XV_cen15 chr8_46_432000_441600 NoFused armR TELR8 TerminalTEL 129600 -2.182
LC_IV_XV_cen15 chr8_47_441600_451200 NoFused armR TELR8 TerminalTEL 120000 -1.902
LC_IV_XV_cen15 chr8_48_451200_460800 NoFused armR TELR8 TerminalTEL 110400 -1.287
LC_IV_XV_cen15 chr8_49_460800_470400 NoFused armR TELR8 TerminalTEL 100800 -0.136
LC_IV_XV_cen15 chr8_50_470400_480000 NoFused armR TELR8 TerminalTEL 91200 0.338
LC_IV_XV_cen15 chr8_51_480000_489600 NoFused armR TELR8 TerminalTEL 81600 -0.465
LC_IV_XV_cen15 chr8_52_489600_499200 NoFused armR TELR8 TerminalTEL 72000 -0.377
LC_IV_XV_cen15 chr8_53_499200_508800 NoFused armR TELR8 TerminalTEL 62400 -0.815
LC_IV_XV_cen15 chr8_54_508800_518400 NoFused armR TELR8 TerminalTEL 52800 -1.62
LC_IV_XV_cen15 chr8_55_518400_528000 NoFused armR TELR8 TerminalTEL 43200 -1.996
LC_IV_XV_cen15 chr8_56_528000_537600 NoFused armR TELR8 TerminalTEL 33600 -1.038
LC_IV_XV_cen15 chr8_57_537600_547200 NoFused armR TELR8 TerminalTEL 24000 2.206
LC_IV_XV_cen15 chr8_58_547200_556800 NoFused armR TELR8 TerminalTEL 14400 4.206
LC_IV_XV_cen15 chr8_59_556800_566400 NoFused armR TELR8 TerminalTEL 4800 4.867
LC_IV_XV_cen15 chr9_1_0_9600 NoFused armL TELL9 TerminalTEL 4800 0.945
LC_IV_XV_cen15 chr9_2_9600_19200 NoFused armL TELL9 TerminalTEL 14400 1.243
LC_IV_XV_cen15 chr9_3_19200_28800 NoFused armL TELL9 TerminalTEL 24000 1.675
LC_IV_XV_cen15 chr9_4_28800_38400 NoFused armL TELL9 TerminalTEL 33600 1.416
LC_IV_XV_cen15 chr9_5_38400_48000 NoFused armL TELL9 TerminalTEL 43200 1.063
LC_IV_XV_cen15 chr9_6_48000_57600 NoFused armL TELL9 TerminalTEL 52800 0.188
LC_IV_XV_cen15 chr9_7_57600_67200 NoFused armL TELL9 TerminalTEL 62400 0.173
LC_IV_XV_cen15 chr9_8_67200_76800 NoFused armL TELL9 TerminalTEL 72000 0.013
LC_IV_XV_cen15 chr9_9_76800_86400 NoFused armL TELL9 TerminalTEL 81600 -0.425
LC_IV_XV_cen15 chr9_10_86400_96000 NoFused armL TELL9 TerminalTEL 91200 -0.768
LC_IV_XV_cen15 chr9_11_96000_105600 NoFused armL TELL9 TerminalTEL 100800 -0.755
LC_IV_XV_cen15 chr9_12_105600_115200 NoFused armL TELL9 TerminalTEL 110400 -0.78
LC_IV_XV_cen15 chr9_13_115200_124800 NoFused armL TELL9 TerminalTEL 120000 -0.999
LC_IV_XV_cen15 chr9_14_124800_134400 NoFused armL TELL9 TerminalTEL 129600 -0.825
LC_IV_XV_cen15 chr9_15_134400_144000 NoFused armL TELL9 TerminalTEL 139200 -0.052
LC_IV_XV_cen15 chr9_16_144000_153600 NoFused armL TELL9 TerminalTEL 148800 -0.253
LC_IV_XV_cen15 chr9_17_153600_163200 NoFused armL TELL9 TerminalTEL 158400 -1.043
LC_IV_XV_cen15 chr9_18_163200_172800 NoFused armL TELL9 TerminalTEL 168000 -0.87
LC_IV_XV_cen15 chr9_19_172800_182400 NoFused armL TELL9 TerminalTEL 177600 -0.173
LC_IV_XV_cen15 chr9_20_182400_192000 NoFused armL CENTR9 TerminalTEL 168000 0.602
LC_IV_XV_cen15 chr9_21_192000_201600 NoFused armL CENTR9 TerminalTEL 158400 1.65
LC_IV_XV_cen15 chr9_22_201600_211200 NoFused armL CENTR9 TerminalTEL 148800 2.383
LC_IV_XV_cen15 chr9_23_211200_220800 NoFused armL CENTR9 TerminalTEL 139200 2.284
LC_IV_XV_cen15 chr9_24_220800_230400 NoFused armL CENTR9 TerminalTEL 129600 2.448
LC_IV_XV_cen15 chr9_25_230400_240000 NoFused armL CENTR9 TerminalTEL 120000 2.784
LC_IV_XV_cen15 chr9_26_240000_249600 NoFused armL CENTR9 TerminalTEL 110400 3.17
LC_IV_XV_cen15 chr9_27_249600_259200 NoFused armL CENTR9 TerminalTEL 100800 3.532
LC_IV_XV_cen15 chr9_28_259200_268800 NoFused armL CENTR9 TerminalTEL 91200 3.701
LC_IV_XV_cen15 chr9_29_268800_278400 NoFused armL CENTR9 TerminalTEL 81600 3.298
LC_IV_XV_cen15 chr9_30_278400_288000 NoFused armL CENTR9 TerminalTEL 72000 3.234
LC_IV_XV_cen15 chr9_31_288000_297600 NoFused armL CENTR9 TerminalTEL 62400 3.404
LC_IV_XV_cen15 chr9_32_297600_307200 NoFused armL CENTR9 TerminalTEL 52800 3.715
LC_IV_XV_cen15 chr9_33_307200_316800 NoFused armL CENTR9 TerminalTEL 43200 3.953
LC_IV_XV_cen15 chr9_34_316800_326400 NoFused armL CENTR9 TerminalTEL 33600 3.931
LC_IV_XV_cen15 chr9_35_326400_336000 NoFused armL CENTR9 TerminalTEL 24000 2.742
LC_IV_XV_cen15 chr9_36_336000_345600 NoFused armL CENTR9 TerminalTEL 14400 1.734
LC_IV_XV_cen15 chr9_37_345600_355200 NoFused armL CENTR9 TerminalTEL 4800 0.488
LC_IV_XV_cen15 chr9_38_355200_364800 NoFused armR CENTR9 TerminalTEL 4800 0.14
LC_IV_XV_cen15 chr9_39_364800_374400 NoFused armR CENTR9 TerminalTEL 14400 0.396
LC_IV_XV_cen15 chr9_40_374400_384000 NoFused armR CENTR9 TerminalTEL 24000 -0.372
LC_IV_XV_cen15 chr9_41_384000_393600 NoFused armR CENTR9 TerminalTEL 33600 -0.8
LC_IV_XV_cen15 chr9_42_393600_403200 NoFused armR TELR9 TerminalTEL 43200 -1.679
LC_IV_XV_cen15 chr9_43_403200_412800 NoFused armR TELR9 TerminalTEL 33600 -2.071
LC_IV_XV_cen15 chr9_44_412800_422400 NoFused armR TELR9 TerminalTEL 24000 -1.419
LC_IV_XV_cen15 chr9_45_422400_432000 NoFused armR TELR9 TerminalTEL 14400 -0.95
LC_IV_XV_cen15 chr9_46_432000_441600 NoFused armR TELR9 TerminalTEL 4800 -1.646
LC_IV_XV_cen15 chr10_1_0_9600 NoFused armL TELL10 TerminalTEL 4800 0.862
LC_IV_XV_cen15 chr10_2_9600_19200 NoFused armL TELL10 TerminalTEL 14400 1.381
LC_IV_XV_cen15 chr10_3_19200_28800 NoFused armL TELL10 TerminalTEL 24000 1.129
